"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","georeferencedDate","fieldNumber","verbatimLocality","typeStatus","higherGeography","organismID","datasetID","accessRights","higherClassification","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"86","Aiouea sellowiana",1928247237,-25.22,-50.03,"gass84,txmatfuz","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:48:06.243+0000","2018-11-18T14:48:06.276+0000",96,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","none",905,15,"SOUTH_AMERICA","ParanÃ¡",1965,1,14,"1965-01-14T00:00:00","","2018-12-05T23:34:23.538+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","21c70452-2425-4292-b1ab-8bec8ea37a22","14453","Vascular plants","","Vila Velha","en","NY",1928247237,"21c70452-2425-4292-b1ab-8bec8ea37a22","PhysicalObject","L. B. Smith","459816","NY","","","I. de Vattimo","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260355","Sandstone cliffs","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","14 Jan 1965",14,"Ponta Grossa","sheet",14,"2920-3018 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"","ParanÃ¡","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.22,-50.03,"original coordinates","original coordinates outside municipality original in  falls in ponta grossa"
"87","Aiouea sellowiana",1423952481,-25.216667,-50.033333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:55.269+0000","2018-09-24T19:58:37.992+0000",207,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","1996-01-01T00:00:00",905,15,"","Paraná",1965,1,14,"1965-01-14T00:00:00","2017-10-15T12:59:32.093+0000","2018-12-06T16:55:48.628+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:129564","14453","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Ponta Grossa","Of sandstone cliffs, Vila Velha.","","RB",1423952481,"urn:catalog:JBRJ:RB:129564","PhysicalObject","L.B.Smith; R.M.Klein & G.Hatschbach","RB00129564","JBRJ","","","F.G.Lorea-Hernández","RB 129554","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Ponta Grossa","Paraná","brazil",912,"Ponta Grossa",4119905,-50.080932,-25.14133,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.216667,-50.033333,"original coordinates","original coordinates OK"
"88","Aiouea sellowiana",1928149986,-25.4332793385118,-50.0070483568968,"cdrep,txmatfuz","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:47:24.272+0000","2018-11-18T14:47:24.339+0000",96,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","none",0,0,"SOUTH_AMERICA","ParanÃ¡",1965,10,22,"1965-10-22T00:00:00","","2018-12-05T23:33:29.869+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","1b210c3d-7504-459f-b972-ea09ac6eed23","13111","Vascular plants","","","en","NY",1928149986,"1b210c3d-7504-459f-b972-ea09ac6eed23","PhysicalObject","G. G. Hatschbach","459812","NY","","","F. G. Lorea-HernÃ¡ndez","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260350","Beira do perau","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","22 Oct 1965",295,"Palmeira","sheet",295,"","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"",NA,"",35166,"Other source","CRIA (Centro de ReferÃªncia em InformaÃ§Ã£o Ambiental)","","","","","",NA,"","","",NA,"","ParanÃ¡","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.4332793385118,-50.0070483568968,"original coordinates","original coordinates outside municipality original in  falls in palmeira"
"89","Aiouea sellowiana",1929744861,-24.908517,-50.152803,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:25:39.778+0000","2018-10-19T14:22:28.368+0000",96,"none","PRESERVED_SPECIMEN",7978480,6,7707728,220,407,6688,3034063,9763801,9763801,"Phoebe sellowiana (Nees & Mart.) Meisn.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Phoebe","sellowiana","SPECIES","SYNONYM","1985-01-01T00:00:00",950,0,"SOUTH_AMERICA","ParanÃ¡",1965,12,17,"1965-12-17T00:00:00","","2018-12-08T22:25:14.116+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","8bf7ca3f-163b-4e42-a8a2-042c5972c5b7","17855","Vascular plants","","CarambeÃ­, Rio S. Joao, Castro","en","NY",1929744861,"8bf7ca3f-163b-4e42-a8a2-042c5972c5b7","PhysicalObject","R. Reitz","504931","NY","","","H. H. van der Werff","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732697","Orla da mata","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","17 Dec 1965",351,"Castro","sheet",351,"3117 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"",NA,"",2874.07,"Georeferencing Quick Reference Guide, Version 2012","Google Maps (map data 2014), Manis Georef. Calculator","2014-12-05","","","","",NA,"","","",NA,"","ParanÃ¡","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.908517,-50.152803,"original coordinates","original coordinates outside municipality original in  falls in carambei"
"90","Aiouea sellowiana",1928634474,-27.247405,-49.563988,"txmatfuz","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:50:56.353+0000","2018-10-19T13:52:27.038+0000",96,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","none",800,0,"SOUTH_AMERICA","Santa Catarina",1959,1,26,"1959-01-26T00:00:00","","2018-12-08T19:27:40.549+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","3d35444d-37b1-4c7e-b378-598cbf1ee52b","8309","Vascular plants","","Alto Matador. Pinhal","en","NY",1928634474,"3d35444d-37b1-4c7e-b378-598cbf1ee52b","PhysicalObject","R. Reitz","459818","NY","","","I. de Vattimo","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260353","","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","26 Jan 1959",26,"Rio do Sul","sheet",26,"2625 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"",NA,"",109.81,"Georeferencing Quick Reference Guide, Version 2012","Google Maps (map data 2016), Manis Georef. Calculator","2016-06-07","","","","",NA,"","","",NA,"","Santa Catarina","brazil",NA,"",NA,NA,NA,"","","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.247405,-49.563988,"original coordinates","original coordinates outside municipality original in  falls in rio do sul"
"91","Aiouea sellowiana",1928160917,-25.8782836707143,-50.3834770362513,"cdrep,txmatfuz","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:47:27.842+0000","2018-11-18T14:47:27.889+0000",96,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","none",0,0,"SOUTH_AMERICA","ParanÃ¡",1929,2,27,"1929-02-27T00:00:00","","2018-12-05T23:33:35.381+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","1bb339a4-22c4-4adc-9d9a-a07acb0648dc","","Vascular plants","","","en","NY",1928160917,"1bb339a4-22c4-4adc-9d9a-a07acb0648dc","PhysicalObject","Gurgel","459817","NY","","","I. de Vattimo","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260354","Mata","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","27 Feb 1929",58,"Sao Mateus do Sul","sheet",58,"","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"",NA,"",31353,"Other source","CRIA (Centro de ReferÃªncia em InformaÃ§Ã£o Ambiental)","","","","","",NA,"","","",NA,"","ParanÃ¡","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.8782836707143,-50.3834770362513,"original coordinates","original coordinates outside municipality original in  falls in sao mateus do sul"
"92","Aiouea sellowiana",1930711755,-24.2549639591203,-49.7062215087586,"cdrep,txmatfuz","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:01:08.307+0000","2018-11-18T16:01:08.581+0000",96,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","none",0,0,"SOUTH_AMERICA","ParanÃ¡",1910,10,23,"1910-10-23T00:00:00","","2018-12-09T17:03:03.549+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","d04e5aca-430d-45ca-ab84-3da874b84f9f","10508","Vascular plants","","","en","NY",1930711755,"d04e5aca-430d-45ca-ab84-3da874b84f9f","PhysicalObject","P. K. H. DusÃ©n","459811","NY","","","F. G. Lorea-HernÃ¡ndez","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260357","In campo","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","23 Oct 1910",296,"JaguariaÃ­va","sheet",296,"","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"",NA,"",44368,"Other source","CRIA (Centro de ReferÃªncia em InformaÃ§Ã£o Ambiental)","","","","","",NA,"","","",NA,"","ParanÃ¡","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.2549639591203,-49.7062215087586,"original coordinates","original coordinates outside municipality original in  falls in jaguariaiva"
"93","Aiouea sellowiana",1228538096,-10.8339,-52.8731,"gass84","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","none","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2018-11-22T21:34:33.051+0000","2018-11-22T21:34:33.152+0000",97,"none","PRESERVED_SPECIMEN",4178922,6,7707728,220,407,6688,3034063,9763801,9763801,"Persea sellowiana Nees & Mart. ex Nees","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Persea","sellowiana","SPECIES","SYNONYM","none",NA,NA,"SOUTH_AMERICA","",NA,NA,NA,"none","","2018-12-07T20:12:30.728+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The Field Museum of Natural History","22008ac4-d99a-43bc-b6cc-3640c4a62a3c","","vTypes","","","en","Botany",1228538096,"22008ac4-d99a-43bc-b6cc-3640c4a62a3c","PhysicalObject","F. Sellow","V0061763F","F","F","","","","","","","ICBN","F","",NA,"","",NA,"","Botany",NA,"",NA,"",NA,"","","","","","ISOTYPE","South America, BRAZIL",338852,"seeds-20-nov-2018","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Lauraceae",NA,"","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-10.8339,-52.8731,"original coordinates","original coordinates outside municipality original in  falls in sao jose do xingu"
"94","Aiouea sellowiana",1913603851,-25.1233,-51.5302,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:25.035+0000","2018-11-24T12:35:25.057+0000",123,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","none",1110,0,"","Paraná",NA,NA,NA,"none","2018-11-19T18:52:51.000+0000","2018-12-10T13:35:59.079+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000017100","","EFC - Herbário Escola de Florestas Curitiba","Turvo","Faxinal dos Rodrigues","pt","EFC",1913603851,"BRA:UFPR:EFC:0000017100","Collection","Tramontini, M.P.","17100","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Planta arbórea, com 8 m de altura. Floresta Ombrófila Mista Montana","Valerio, D.A. & Broetto, K.","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Turvo","Paraná","brazil",926,"Turvo",4127965,-51.481833,-25.012715,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.1233,-51.5302,"original coordinates","original coordinates OK"
"95","Aiouea sellowiana",1228531316,-10.8339,-52.8731,"gass84","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","none","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2018-11-22T21:35:04.772+0000","2018-11-22T21:35:04.801+0000",97,"none","PRESERVED_SPECIMEN",7304674,6,7707728,220,407,6688,3034063,9763801,9763801,"Phoebe sellowii Meisn.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Phoebe","sellowii","SPECIES","SYNONYM","none",NA,NA,"SOUTH_AMERICA","",NA,NA,NA,"none","","2018-12-07T20:12:26.480+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The Field Museum of Natural History","3bcae4bd-cee9-4b16-8584-4b7801acb657","4783","Negatives/Types","","","en","Botany",1228531316,"3bcae4bd-cee9-4b16-8584-4b7801acb657","PhysicalObject","F. Sellow",NA,"F","F","","","","","","","ICBN","F","",NA,"","",NA,"","Botany",NA,"",NA,"",NA,"","","","","","TYPE","South America, BRAZIL",229172,"seeds-20-nov-2018","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Lauraceae",NA,"","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-10.8339,-52.8731,"original coordinates","original coordinates outside municipality original in  falls in sao jose do xingu"
