"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","individualCount","preparations","otherCatalogNumbers","fieldNotes","references","institutionID","county","collectionID","rights","identificationQualifier","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","habitat","coordinateUncertaintyInMeters","georeferenceSources","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","organismQuantity","organismQuantityType","locationRemarks","verbatimTaxonRank","vernacularName","georeferencedDate","acceptedNameUsage","georeferencedBy","georeferenceRemarks","verbatimLocality","previousIdentifications","identificationID","fieldNumber","organismID","datasetID","accessRights","eventID","dynamicProperties","higherGeographyID","locationID","identificationRemarks","infraspecificEpithet","coordinatePrecision","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"818","Emmotum nitens",1930522810,-14.88076,-47.5333,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T21:18:45.633+0000","2018-12-13T21:18:45.790+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1976-01-01T00:00:00",1000,0,"SOUTH_AMERICA","Goiás",1971,3,17,"1971-03-17T00:00:00","2018-12-13T21:23:38.388+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","c2ce5140-6e9b-4c4e-83b3-fae355c2ec7a","32102","Vascular plants","","Serra Geral do Paraná, ca. 20 km S.of São João de Aliança","en","NY",1930522810,"c2ce5140-6e9b-4c4e-83b3-fae355c2ec7a","PhysicalObject","H. S. Irwin","1031519","NY","","","R. A. Howard","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1161854","http://biocol.org/urn:lsid:biocol.org:col:15556","Água Fria de Goiás","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","17 Mar 1971",76,76,"3281 ft","Cerrado slopes.",5000,"speciesLink (http://splink.cria.org.br/)","","online gazetteer","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Goiás","brazil",NA,"",NA,NA,NA,"","","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.88076,-47.5333,"original coordinates","original coordinates outside municipality original in  falls in agua fria de goias"
"819","Emmotum nitens",1928533473,-15.2970177652254,-39.0751882637406,"cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T20:01:03.482+0000","2018-12-13T20:01:03.629+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1996-11-01T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",1971,6,18,"1971-06-18T00:00:00","2018-12-13T20:06:58.888+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","35f6a49c-9019-41a7-9005-b44bc81a1469","1410","Vascular plants","","Fazenda S. Rafael.","en","NY",1928533473,"35f6a49c-9019-41a7-9005-b44bc81a1469","PhysicalObject","R. S. Pinheiro","626157","NY","","","R. Duno de Stefano","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=60967","http://biocol.org/urn:lsid:biocol.org:col:15556","Una","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","18 Jun 1971",16,16,"","Mata, solo para Seringa.",36070,"CRIA (Centro de Referência em Informação Ambiental)","","Other source","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.2970177652254,-39.0751882637406,"original coordinates","original coordinates outside municipality original in  falls in una"
"820","Emmotum nitens",1928882828,-18.01337,-47.78961,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T20:19:14.174+0000","2018-12-13T20:19:14.991+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1971-01-01T00:00:00",875,0,"SOUTH_AMERICA","Goiás",1970,1,25,"1970-01-25T00:00:00","2018-12-13T20:21:40.126+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","4ed4a9a7-93aa-4edd-8f79-595c45e0921c","25385","Vascular plants","","Contraforte Central, ca. 24 km N.E. of Catalão","en","NY",1928882828,"4ed4a9a7-93aa-4edd-8f79-595c45e0921c","PhysicalObject","H. S. Irwin","1031513","NY","","","H. O. Sleumer","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1161844","http://biocol.org/urn:lsid:biocol.org:col:15556","Catalão","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","25 Jan 1970",25,25,"2871 ft","Gallery forest and adjoining cerrado.",1000,"speciesLink (http://splink.cria.org.br/)","","online gazetteer","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Goiás","brazil",NA,"",NA,NA,NA,"","","Goiás",-49.62349059,-16.04162242,"Goiás","go",-18.01337,-47.78961,"original coordinates","original coordinates outside municipality original in  falls in catalao"
"821","Emmotum nitens",1929761833,-18.66669,-46.8,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T20:48:40.392+0000","2018-12-13T20:48:40.656+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1971-01-01T00:00:00",1050,0,"SOUTH_AMERICA","Minas Gerais",1970,1,31,"1970-01-31T00:00:00","2018-12-13T20:51:39.371+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","8d32aaf8-b31d-476e-9f51-c4a741bab63f","25784","Vascular plants","","Serra dos Óculos, ca. 55 km N.E. of Patrocínio","en","NY",1929761833,"8d32aaf8-b31d-476e-9f51-c4a741bab63f","PhysicalObject","H. S. Irwin","1031514","NY","","","H. O. Sleumer","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1161846","http://biocol.org/urn:lsid:biocol.org:col:15556","","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","31 Jan 1970",31,31,"3445 ft","Gallery. Cerrado and gallery woods.",NA,"","","online gazetteer","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.66669,-46.8,"original coordinates","original coordinates outside municipality original in  falls in guimarania"
"822","Emmotum nitens",1260358103,-7.21666,-45.1,"gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T08:02:09.822+0000","2016-06-06T11:23:53.246+0000",28,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1995-01-01T00:00:00",200,NA,"SOUTH_AMERICA","Maranhão",1970,2,28,"1970-02-28T00:00:00","2018-12-09T00:35:08.929+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:2987999","Eiten 10803","Tropicos","","Município de Loreto: Ilha de Balsas"" region between the Balsas & Parnaíba Rivers. 13 km SSE of Loreto. North of ""Aldeia"" ranch house. On highest part of rise just north of the brook, ""Riacho Pracatá"", ""Morraria"" scrub of low trees to 7 m tall with open canopy, manily Terminalia argentea, overtopping a 1 1/2-3 m tall closed shrub layer.","","MO",1260358103,"urn:catalog:MO:Tropicos:2987999","PhysicalObject","George Eiten|Liene T. Eiten","2987999","MO","MOBOT","","Duno de Stefano, R. 6/","2009-07-31T07:05:00.000+0000",NA,"","","","","","","http://biocol.org/urn:lsid:biocol.org:col:15859","","","ICNafp","",NA,NA,"","",NA,"","","","","","No opinion",16400046,"http://www.tropicos.org/Specimen/2987999",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Maranhão","brazil",NA,"",NA,NA,NA,"","","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-7.21666,-45.1,"original coordinates","original coordinates outside municipality original in  falls in loreto"
"823","Emmotum nitens",1213589299,-7.216667,-45.1,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:01:44.217+0000","2018-08-03T19:55:51.651+0000",119,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",9999,0,"SOUTH_AMERICA","Maranhão",1970,2,28,"1970-02-28T00:00:00","2018-08-03T19:55:51.663+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000132675","10803","UB - Herbário da Universidade de Brasília","Loreto","13km SSE of Loreto","pt","UB",1213589299,"BRA:UnB:UB:0000132675","Collection","Eiten, G","132675","UnB","Universidade de Brasília (UnB)","Small flowers with honey-like odor.; Small tree.","","",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Loreto","Maranhão","brazil",4493,"Loreto",2106102,-45.219609,-7.220184,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-7.216667,-45.1,"original coordinates","original coordinates OK"
"824","Emmotum nitens",1930401730,-18.3589,-44.55675,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T21:17:35.683+0000","2018-12-13T21:17:36.438+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1971-01-01T00:00:00",600,0,"SOUTH_AMERICA","Minas Gerais",1970,3,4,"1970-03-04T00:00:00","2018-12-13T21:22:09.833+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","ba4c5cd2-174a-4001-9072-64403ee0309f","26908","Vascular plants","","Ca. 12 km W of Corinto.","en","NY",1930401730,"ba4c5cd2-174a-4001-9072-64403ee0309f","PhysicalObject","H. S. Irwin","1031515","NY","","","H. O. Sleumer","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1161847","http://biocol.org/urn:lsid:biocol.org:col:15556","Corinto","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","04 Mar 1970",63,63,"ca. 1969 ft","Cerrado and gallery.",10000,"Google Earth (map data 2006)","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.3589,-44.55675,"original coordinates","original coordinates outside municipality original in  falls in corinto"
"825","Emmotum nitens",1930914892,-18.1838,-43.5367,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T21:43:05.719+0000","2018-12-13T21:43:05.997+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1971-01-01T00:00:00",900,0,"SOUTH_AMERICA","Minas Gerais",1970,3,16,"1970-03-16T00:00:00","2018-12-13T21:46:38.635+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","dea12082-7272-4997-95c0-62279b42375c","27712","Vascular plants","","Serra do Espinhaço, Ca. 18 km E. of Diamantina","en","NY",1930914892,"dea12082-7272-4997-95c0-62279b42375c","PhysicalObject","H. S. Irwin","1031517","NY","","","H. O. Sleumer","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1161852","http://biocol.org/urn:lsid:biocol.org:col:15556","Diamantina","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","16 Mar 1970",75,75,"2953 ft","Cerrado interspersed with outcrops.",5000,"Google Earth (map data 2006)","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.1838,-43.5367,"original coordinates","original coordinates outside municipality original in  falls in diamantina"
"826","Emmotum nitens",1930018916,-6.025341,-50.292149,"cdround","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T20:50:11.687+0000","2018-12-13T20:50:11.779+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",NA,NA,"SOUTH_AMERICA","Pará",1970,4,20,"1970-04-20T00:00:00","2018-12-13T20:54:21.847+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","9f71499f-545b-488a-9bc5-882c13ed585d","2681","Vascular plants","","Marabá, Serra dos Carajás, Serra Norte, Clareira N-1.","en","NY",1930018916,"9f71499f-545b-488a-9bc5-882c13ed585d","PhysicalObject","P. B. Cavalcante","1919320","NY","","","","2016-09-30T08:01:00.000+0000",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2143979","http://biocol.org/urn:lsid:biocol.org:col:15556","","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","20 Apr 1970",11,11,"","",4244.55,"Google Maps (map data 2014)","","Georeferencing Quick Reference Guide, Version 2012","","","",NA,"",NA,NA,NA,"",NA,"2014-01-02",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Pará","brazil",NA,"",NA,NA,NA,"","","Pará",-53.0625366,-3.972184,"Pará","pa",-6.025341,-50.292149,"original coordinates","original coordinates outside municipality original in  falls in parauapebas"
"827","Emmotum nitens",1928459103,-18.44245,-43.73495,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T20:00:39.777+0000","2018-12-13T20:00:39.838+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1971-01-01T00:00:00",1150,0,"SOUTH_AMERICA","Minas Gerais",1969,1,19,"1969-01-19T00:00:00","2018-12-13T20:05:57.185+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","30d116ed-ddd2-4607-9a3a-755fa75bd777","22289","Vascular plants","","Serra do Espinhaço, ca. 33 km S.W. of Diamantina, near Gouevia","en","NY",1928459103,"30d116ed-ddd2-4607-9a3a-755fa75bd777","PhysicalObject","H. S. Irwin","1031508","NY","","","H. O. Sleumer","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1161483","http://biocol.org/urn:lsid:biocol.org:col:15556","Gouveia","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","19 Jan 1969",19,19,"3773 ft","Creek margin. Rocky cerrado slopes.",5000,"Google Earth (map data 2006)","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.44245,-43.73495,"original coordinates","original coordinates outside municipality original in  falls in gouveia"
"828","Emmotum nitens",1929507222,-16.4235,-43.26035,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T20:46:57.953+0000","2018-12-13T20:46:58.001+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1976-01-01T00:00:00",1100,0,"SOUTH_AMERICA","Minas Gerais",1969,2,11,"1969-02-11T00:00:00","2018-12-13T20:47:52.831+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","7b1d90b5-772c-4adf-a7c0-dcd062e9aa63","23068","Vascular plants","","Serra do Espinhaço, ca. 31 km N.E. of Francisco Sá, on road to Salinas","en","NY",1929507222,"7b1d90b5-772c-4adf-a7c0-dcd062e9aa63","PhysicalObject","H. S. Irwin","1031509","NY","","","R. A. Howard","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1161729","http://biocol.org/urn:lsid:biocol.org:col:15556","","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","11 Feb 1969",42,42,"3609 ft","Creek margin. Cerrado on stony slopes with outcrops.",5000,"Google Earth (map data 2006)","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.4235,-43.26035,"original coordinates","original coordinates outside municipality original in  falls in grao mogol"
"829","Emmotum nitens",1929421599,-16.6349,-42.9786,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T20:46:19.578+0000","2018-12-13T20:46:19.737+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1976-01-01T00:00:00",950,0,"SOUTH_AMERICA","Minas Gerais",1969,2,20,"1969-02-20T00:00:00","2018-12-13T20:46:31.253+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","7512737a-7a88-4da9-a1d5-72239c709ff7","23642","Vascular plants","","Serra do Espinhaço, ca. 15 km west of Grão Mogol, road to Cristália.","en","NY",1929421599,"7512737a-7a88-4da9-a1d5-72239c709ff7","PhysicalObject","H. S. Irwin","1031511","NY","","","R. A. Howard","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1161840","http://biocol.org/urn:lsid:biocol.org:col:15556","Cristália","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","20 Feb 1969",51,51,"3117 ft","Dense cerrado on red clay, hilltop.",10000,"Google Earth (map data 2006)","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.6349,-42.9786,"original coordinates","original coordinates outside municipality original in  falls in grao mogol"
"830","Emmotum nitens",1930287323,-16.5906,-42.91925,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T21:16:31.336+0000","2018-12-13T21:16:32.478+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1976-01-01T00:00:00",1000,0,"SOUTH_AMERICA","Minas Gerais",1969,2,18,"1969-02-18T00:00:00","2018-12-13T21:20:42.569+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","b235e5d4-c77f-4109-ba84-159585842a5a","23492","Vascular plants","","Serra do Espinhaço, ca. 5 km north of Grão Mogol","en","NY",1930287323,"b235e5d4-c77f-4109-ba84-159585842a5a","PhysicalObject","H. S. Irwin","1031510","NY","","","R. A. Howard","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1161839","http://biocol.org/urn:lsid:biocol.org:col:15556","","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","18 Feb 1969",49,49,"3281 ft","Sandstone gorge with steep slopes, supporting cerrado and low woods.",NA,"Google Earth (map data 2006)","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.5906,-42.91925,"original coordinates","original coordinates outside municipality original in  falls in grao mogol"
