"","original_family","original_name","name_in_Flora","original_ID","final_family","scientificName","taxonID","vernacular_names","notes","tax_notes","notes_fam","nombre","establishmentMeans","occurrenceRemarks","location","lifeForm","vegetationType","habitat"
"185","Sapindaceae","Cupania bracteosa Radlk.","Cupania bracteosa Radlk.",20889,"Sapindaceae","Cupania bracteosa Radlk.",20889,NA,"LFB","name ok","","Cupania bracteosa","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-ES-BR-PI-BR-AL-BR-SP-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)-Cerrado (lato sensu)-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"186","Sapindaceae","Cupania diphylla Vahl","Cupania diphylla Vahl",20890,"Sapindaceae","Cupania diphylla Vahl",20890,NA,"LFB","name ok","","Cupania diphylla","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-AP-BR-MA-BR-PA-BR-AM-BR-AC","Árvore","Floresta Ciliar ou Galeria-Floresta de Terra Firme","Terrícola"
"187","Sapindaceae","Cupania emarginata Cambess.","Cupania emarginata Cambess.",20891,"Sapindaceae","Cupania emarginata Cambess.",20891,"camboatá-PORTUGUES-Sudeste","LFB","name ok","","Cupania emarginata","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-BA-BR-RJ-BR-MG-BR-ES-BR-CE","Arbusto-Árvore","Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"188","Sapindaceae","Cupania impressinervia Acev.-Rodr.","Cupania impressinervia Acev.-Rodr.",20892,"Sapindaceae","Cupania impressinervia Acev.-Rodr.",20892,NA,"LFB","name ok","","Cupania impressinervia","NATIVA","Endemica/Mata Atlântica","BR-BA-BR-RN-BR-PB-BR-AL-BR-SE-BR-PE-BR-CE","Árvore","Floresta Estacional Decidual-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"189","Sapindaceae","Cupania ludowigii Somner & Ferrucci","Cupania ludowigii Somner & Ferrucci",20893,"Sapindaceae","Cupania ludowigii Somner & Ferrucci",20893,"camboatá-vermelho-PORTUGUES-Sudeste","LFB","name ok","","Cupania ludowigii","NATIVA","Endemica/Mata Atlântica","BR-RN-BR-PB-BR-PE-BR-AL-BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA","Árvore","Área Antrópica-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"190","Sapindaceae","Cupania paniculata Cambess.","Cupania paniculata Cambess.",20895,"Sapindaceae","Cupania paniculata Cambess.",20895,NA,"LFB","name ok","","Cupania paniculata","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-MT-BR-MG-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)-Campo rupestre-Cerrado (lato sensu)-Floresta Estacional Semidecidual","Terrícola"
"191","Sapindaceae","Cupania racemosa Radlk.","Cupania racemosa (Vell.) Radlk.",20896,"Sapindaceae","Cupania racemosa (Vell.) Radlk.",20896,NA,"LFB","name ok","","Cupania racemosa","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-MG-BR-SE-BR-RN-BR-PB-BR-RJ-BR-ES-BR-PE-BR-BA-BR-AL","Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"192","Sapindaceae","Cupania rigida Radlk.","Cupania rigida Radlk.",20897,"Sapindaceae","Cupania rigida Radlk.",20897,NA,"LFB","name ok","","Cupania rigida","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-ES-BR-BA","Arbusto-Árvore","Campo rupestre-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"193","Sapindaceae","Cupania rugosa Radlk.","Cupania rugosa Radlk.",20898,"Sapindaceae","Cupania rugosa Radlk.",20898,NA,"LFB","name ok","","Cupania rugosa","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-MG-BR-ES-BR-BA","Árvore","Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"194","Primulaceae","Cybianthus detergens Mart.","Cybianthus detergens Mart.",19805,"Primulaceae","Cybianthus detergens Mart.",19805,NA,"LFB","name ok","","Cybianthus detergens","NATIVA","Endemica/Amazônia-Endemica/Cerrado-Endemica/Mata Atlântica","BR-MS-BR-PE-BR-PA-BR-AM-BR-SP-BR-MG-BR-BA-BR-MT-BR-GO-BR-DF","Arbusto","Cerrado (lato sensu)-Floresta de Terra Firme-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"195","Fabaceae","Dalbergia brasiliensis Vogel","Dalbergia brasiliensis Vogel",29592,"Fabaceae","Dalbergia brasiliensis Vogel",29592,NA,"LFB","name ok","","Dalbergia brasiliensis","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-GO-BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PR","Árvore","Floresta Ciliar ou Galeria-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"196","Thymelaeaceae","Daphnopsis fasciculata (Meisn.) Nevling","Daphnopsis fasciculata (Meisn.) Nevling",14944,"Thymelaeaceae","Daphnopsis fasciculata (Meisn.) Nevling",14944,"Embira-branca-PORTUGUES-Sudeste, Sul/Embira-de-sapo-PORTUGUES-Sudeste","LFB","name ok","","Daphnopsis fasciculata","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-DF","Arbusto-Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"197","Asteraceae","Dasyphyllum spinescens (Less.) Cabrera","Dasyphyllum spinescens (Less.) Cabrera",5303,"Asteraceae","Dasyphyllum spinescens (Less.) Cabrera",5303,NA,"LFB","name ok","","Dasyphyllum spinescens","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR","Árvore","Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"198","Araliaceae","Dendropanax australis Fiaschi & Jung-Mend.","Dendropanax australis Fiaschi & Jung-Mend.",5101,"Araliaceae","Dendropanax australis Fiaschi & Jung-Mend.",5101,NA,"LFB","name ok","","Dendropanax australis","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-SC-BR-PR","Arbusto","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"199","Araliaceae","Dendropanax monogynus Seem.","Dendropanax monogynus (Vell.) Seem.",5110,"Araliaceae","Dendropanax monogynus (Vell.) Seem.",5110,NA,"LFB","name ok","","Dendropanax monogynus","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ","Arbusto","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"200","Ebenaceae","Diospyros gaultheriifolia Mart. ex Miq.","Diospyros gaultheriifolia Mart. ex Miq.",7435,"Ebenaceae","Diospyros gaultheriifolia Mart. ex Miq.",7435,NA,"LFB","name ok","","Diospyros gaultheriifolia","NATIVA","Endemica/Mata Atlântica","BR-SE-BR-BA-BR-AL","Arbusto-Árvore","Área Antrópica-Floresta Estacional Semidecidual-Restinga","Terrícola"
"201","Ebenaceae","Diospyros sericea A.DC.","Diospyros sericea A.DC.",17314,"Ebenaceae","Diospyros sericea A.DC.",17314,"Cabuclo-PORTUGUES-Minas Gerais/macaqueira-PORTUGUES-Bahia","LFB","name ok","","Diospyros sericea","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado","BR-MG-BR-PI-BR-MA-BR-CE-BR-BA-BR-TO-BR-RO-BR-MT-BR-GO-BR-DF","Arbusto-Árvore","Campo rupestre-Carrasco-Cerrado (lato sensu)-Floresta Ciliar ou Galeria","Terrícola"
"202","Fabaceae","Diplotropis incexis Rizzini & A.Mattos","Diplotropis incexis Rizzini & A.Mattos",79057,"Fabaceae","Diplotropis incexis Rizzini & A.Mattos",79057,NA,"LFB","name ok","","Diplotropis incexis","NATIVA","Endemica/Mata Atlântica","BR-PE-BR-PB-BR-AL-BR-RJ-BR-MG-BR-ES-BR-BA","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"203","Fabaceae","Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke",83123,"Fabaceae","Dipteryx lacunifera Ducke",83123,NA,"LFB","name ok","","Dipteryx lacunifera","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado","BR-PI-BR-MA","Árvore","Cerrado (lato sensu)","Terrícola"
"204","Annonaceae","Duguetia echinophora R.E.Fr.","Duguetia echinophora R.E.Fr.",110309,"Annonaceae","Duguetia echinophora R.E.Fr.",110309,"Ameijú-PORTUGUES-NA/Ameipi-PORTUGUES-NA/Ameju-PORTUGUES-NA/Ameju de touceira-PORTUGUES-NA/Ata braba-PORTUGUES-NA/Atameju-PORTUGUES-NA/Envira amarela-PORTUGUES-NA/Envira preta-PORTUGUES-NA/Envira surucucu-PORTUGUES-NA/Envireira-PORTUGUES-NA/Pindaeua-PORTUGUES-NA","LFB","name ok","","Duguetia echinophora","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-PI-BR-MA-BR-PA-BR-AP-BR-AM-BR-AC-BR-GO","Árvore","Floresta de Terra Firme","Terrícola"
"205","Annonaceae","Duguetia gardneriana Mart.","Duguetia gardneriana Mart.",110314,"Annonaceae","Duguetia gardneriana Mart.",110314,NA,"LFB","name ok","","Duguetia gardneriana","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SE-BR-PE","Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"206","Verbenaceae","Duranta vestita Cham.","Duranta vestita Cham.",39655,"Verbenaceae","Duranta vestita Cham.",39655,NA,"LFB","name ok","","Duranta vestita","NATIVA","Endemica/Mata Atlântica","BR-RS-BR-PR-BR-SC-BR-MG-BR-SP-BR-RJ","Arbusto-Árvore","Floresta Ciliar ou Galeria-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"207","Rubiaceae","Duroia velutina Hook.f. ex K.Schum.","Duroia velutina Hook.f. ex K.Schum.",38772,"Rubiaceae","Duroia velutina Hook.f. ex K.Schum.",38772,NA,"LFB","name ok","","Duroia velutina","NATIVA","Endemica/Amazônia","BR-RR-BR-AM","Árvore","Floresta de Igapó-Floresta de Várzea-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"208","Icacinaceae","Emmotum affine Miers","Emmotum affine Miers",8031,"Metteniusaceae","Emmotum affine Miers",8031,"Aderno-PORTUGUES-Alagoas, Pernambuco/Aderno da Praia-PORTUGUES-Bahia/Louro da Caatinga-PORTUGUES-Sergipe","LFB","name ok","family changed","Emmotum affine","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-SE-BR-PE-BR-PB-BR-BA-BR-AL","Arbusto-Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"209","Icacinaceae","Emmotum nitens Miers","Emmotum nitens (Benth.) Miers",8032,"Metteniusaceae","Emmotum nitens (Benth.) Miers",8032,"faia-PORTUGUES-Bahia","LFB","name ok","family changed","Emmotum nitens","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-MG-BR-MA-BR-BA-BR-RO-BR-PA-BR-AM-BR-AC-BR-MT-BR-GO-BR-DF","Arbusto-Árvore","Campo Limpo-Campo rupestre-Cerrado (lato sensu)","Terrícola"
"210","Humiriaceae","Endopleura uchi (Huber) Cuatrec.","Endopleura uchi (Huber) Cuatrec.",23295,"Humiriaceae","Endopleura uchi (Huber) Cuatrec.",23295,"uxi-PORTUGUES-Acre","LFB","name ok","","Endopleura uchi","NATIVA","Endemica/Amazônia","BR-TO-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC","Árvore","Floresta de Terra Firme","Terrícola"
"211","Annonaceae","Ephedranthus parviflorus S.Moore","Ephedranthus parviflorus S.Moore",110366,"Annonaceae","Ephedranthus parviflorus S.Moore",110366,"conduru-PORTUGUES-Centro-Oeste/mejo-do-porco-PORTUGUES-Centro-Oeste","LFB","name ok","","Ephedranthus parviflorus","NATIVA","Endemica/Amazônia-Endemica/Cerrado","BR-GO-BR-MS-BR-TO-BR-MT","Arbusto-Árvore","Floresta Ciliar ou Galeria-Floresta de Terra Firme","Terrícola"
"212","Asteraceae","Eremanthus elaeagnus Sch.Bip.","Eremanthus elaeagnus (Mart. ex DC.) Sch.Bip.",27058,"Asteraceae","Eremanthus elaeagnus (Mart. ex DC.) Sch.Bip.",27058,NA,"LFB","name ok","","Eremanthus elaeagnus","NATIVA","Endemica/Cerrado","BR-SP-BR-MG","Árvore","Campo rupestre-Cerrado (lato sensu)","Terrícola"
"213","Asteraceae","Eremanthus erythropappus (DC.) N.F.F.MacLeish","Eremanthus erythropappus (DC.) MacLeish",5315,"Asteraceae","Eremanthus erythropappus (DC.) MacLeish",5315,NA,"LFB","name ok","","Eremanthus erythropappus","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-GO-BR-DF","Árvore","Campo rupestre-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual","Terrícola"
"214","Asteraceae","Eremanthus glomerulatus Less.","Eremanthus glomerulatus Less.",80635,"Asteraceae","Eremanthus glomerulatus Less.",80635,NA,"LFB","name ok","","Eremanthus glomerulatus","NATIVA","Endemica/Cerrado","BR-MG-BR-BA-BR-GO-BR-DF","Árvore","Campo rupestre-Cerrado (lato sensu)","Terrícola"
"215","Asteraceae","Eremanthus goyazensis Sch.Bip.","Eremanthus goyazensis (Gardner) Sch.Bip.",27059,"Asteraceae","Eremanthus goyazensis (Gardner) Sch.Bip.",27059,NA,"LFB","name ok","","Eremanthus goyazensis","NATIVA","Endemica/Cerrado","BR-MG-BR-GO-BR-DF","Árvore","Campo rupestre-Cerrado (lato sensu)","Terrícola"
"216","Asteraceae","Eremanthus incanus (Less.) Less.","Eremanthus incanus (Less.) Less.",5316,"Asteraceae","Eremanthus incanus (Less.) Less.",5316,NA,"LFB","name ok","","Eremanthus incanus","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-MG-BR-BA","Árvore","Campo rupestre-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual-Restinga","Terrícola"
"217","Lamiaceae","Eriope exaltata Harley","Eriope exaltata Harley",17851,"Lamiaceae","Eriope exaltata Harley",17851,NA,"LFB","name ok","","Eriope exaltata","NATIVA","Endemica/Caatinga","BR-BA","Arbusto-Árvore","Campo rupestre","Terrícola"
"218","Lamiaceae","Eriope latifolia (Benth.) Harley","Eriope latifolia (Mart. ex Benth.) Harley",17855,"Lamiaceae","Eriope latifolia (Mart. ex Benth.) Harley",17855,NA,"LFB","name ok","","Eriope latifolia","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-BA","Arbusto-Árvore-Subarbusto","Caatinga (stricto sensu)-Campo Limpo-Campo rupestre-Cerrado (lato sensu)-Floresta Estacional Semidecidual","Terrícola"
"219","Lamiaceae","Eriope salviifolia (Pohl ex Benth.) Harley","Eriope salviifolia (Pohl ex Benth.) Harley",17861,"Lamiaceae","Eriope salviifolia (Pohl ex Benth.) Harley",17861,NA,"LFB","name ok","","Eriope salviifolia","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-BA","Arbusto-Subarbusto","Campo rupestre-Cerrado (lato sensu)-Floresta Estacional Semidecidual","Terrícola"
"220","Malvaceae","Eriotheca candolleana (K.Schum.) A.Robyns","Eriotheca candolleana (K.Schum.) A.Robyns",27557,"Malvaceae","Eriotheca candolleana (K.Schum.) A.Robyns",27557,NA,"LFB","name ok","","Eriotheca candolleana","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-RJ-BR-SP-BR-MG-BR-ES-BR-BA-BR-MS-BR-GO-BR-DF","Árvore","Cerrado (lato sensu)-Floresta Estacional Semidecidual","Terrícola"
"221","Malvaceae","Eriotheca macrophylla (K.Schum.) A.Robyns","Eriotheca macrophylla (K.Schum.) A.Robyns",9052,"Malvaceae","Eriotheca macrophylla (K.Schum.) A.Robyns",9052,"algodãozinho-PORTUGUES-sudeste","LFB","name ok","","Eriotheca macrophylla","NATIVA","Endemica/Mata Atlântica","BR-AL-BR-RJ-BR-MG-BR-ES-BR-PE-BR-BA","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"222","Erythroxylaceae","Erythroxylum betulaceum Mart.","Erythroxylum betulaceum Mart.",17416,"Erythroxylaceae","Erythroxylum betulaceum Mart.",17416,NA,"LFB","name ok","","Erythroxylum betulaceum","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-CE-BR-TO-BR-MG-BR-PI-BR-BA-BR-GO","Arbusto-Subarbusto","Caatinga (stricto sensu)-Campo rupestre-Carrasco-Cerrado (lato sensu)","Terrícola"
"223","Erythroxylaceae","Erythroxylum caatingae Plowman","Erythroxylum caatingae Plowman",17418,"Erythroxylaceae","Erythroxylum caatingae Plowman",17418,"imbuzeiro-bravo-PORTUGUES-Paraíba/rompe-gibão-PORTUGUES-Nordeste","LFB","name ok","","Erythroxylum caatingae","NATIVA","Endemica/Caatinga","BR-SE-BR-PI-BR-RN-BR-PE-BR-PB-BR-CE-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)-Vegetação Sobre Afloramentos Rochosos","Rupícola-Terrícola"
"224","Erythroxylaceae","Erythroxylum cuspidifolium Mart.","Erythroxylum cuspidifolium Mart.",7695,"Erythroxylaceae","Erythroxylum cuspidifolium Mart.",7695,"baga-de-pomba-PORTUGUES-Santa Catarina/cocão-PORTUGUES-Santa Catarina/concon-PORTUGUES-Santa Catarina/fruta-de-pomba-PORTUGUES-Sudeste","LFB","name ok","","Erythroxylum cuspidifolium","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-BA","Arbusto-Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"225","Erythroxylaceae","Erythroxylum engleri O.E.Schulz","Erythroxylum engleri O.E.Schulz",17420,"Erythroxylaceae","Erythroxylum engleri O.E.Schulz",17420,NA,"LFB","name ok","","Erythroxylum engleri","NATIVA","Endemica/Amazônia-Endemica/Cerrado","BR-MA-BR-BA-BR-TO-BR-PA-BR-MT-BR-MS-BR-GO-BR-DF-BR-RO-BR-MG","Arbusto-Árvore","Campo rupestre-Cerrado (lato sensu)-Savana Amazônica","Terrícola"
"226","Erythroxylaceae","Erythroxylum gonoclados (Mart.) O.E.Schulz",NA,NA,"Erythroxylaceae","Erythroxylum gonoclados (Mart.) O.E.Schulz",NA,NA,"not found",NA,"","Erythroxylum gonoclados",NA,NA,NA,NA,NA,NA
"227","Erythroxylaceae","Erythroxylum pungens O.E.Schulz","Erythroxylum pungens O.E.Schulz",17430,"Erythroxylaceae","Erythroxylum pungens O.E.Schulz",17430,"arranca-estribo-PORTUGUES-Nordeste/candeia-PORTUGUES-Nordeste/estralador-PORTUGUES-Nordeste/rompe-gibão-PORTUGUES-Nordeste","LFB","name ok","","Erythroxylum pungens","NATIVA","Endemica/Caatinga","BR-RN-BR-PB-BR-PI-BR-PE-BR-MA-BR-CE-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)-Vegetação Sobre Afloramentos Rochosos","Rupícola-Terrícola"
"228","Erythroxylaceae","Erythroxylum revolutum Mart.","Erythroxylum revolutum Mart.",17431,"Erythroxylaceae","Erythroxylum revolutum Mart.",17431,"cumixá-PORTUGUES-Nordeste/cumixá-branco-PORTUGUES-Rio Grande do Norte/oitizinho-PORTUGUES-Nordeste/quebra-facão-PORTUGUES-Nordeste/rompe-gibão-PORTUGUES-Nordeste/amarelinho-PORTUGUES-Sergipe/banha-de-galinha-PORTUGUES-Sergipe/varela-PORTUGUES-Sergipe","LFB","name ok","","Erythroxylum revolutum","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-PB-BR-RN-BR-SE-BR-PI-BR-PE-BR-CE-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)-Floresta Estacional Semidecidual-Manguezal-Restinga-Vegetação Sobre Afloramentos Rochosos","Rupícola-Terrícola"
"229","Erythroxylaceae","Erythroxylum subrotundum A.St.-Hil.","Erythroxylum subrotundum A.St.-Hil.",17436,"Erythroxylaceae","Erythroxylum subrotundum A.St.-Hil.",17436,NA,"LFB","name ok","","Erythroxylum subrotundum","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-SE-BR-PB-BR-RJ-BR-MG-BR-ES-BR-RN-BR-PE-BR-CE-BR-BA-BR-AL-BR-GO-BR-DF","Arbusto-Árvore","Caatinga (stricto sensu)-Campo rupestre-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Decidual-Floresta Estacional Semidecidual-Restinga-Vegetação Sobre Afloramentos Rochosos","Rupícola-Terrícola"
"230","Lecythidaceae","Eschweilera amazonica R.Knuth","Eschweilera amazonica R.Knuth",36647,"Lecythidaceae","Eschweilera amazonica R.Knuth",36647,"matamataci-PORTUGUES-NA/matamatá preto-PORTUGUES-NA","LFB","name ok","","Eschweilera amazonica","NATIVA","Endemica/Amazônia","BR-RR-BR-RO-BR-PA-BR-AP-BR-AM","Árvore","Floresta de Terra Firme","Terrícola"
"231","Lecythidaceae","Eschweilera grandiflora (Aubl.) Sandwith","Eschweilera grandiflora (Aubl.) Sandwith",36657,"Lecythidaceae","Eschweilera grandiflora (Aubl.) Sandwith",36657,"castanharana-PORTUGUES-NA/castanha vermelha-PORTUGUES-NA/matamatá-PORTUGUES-NA/matamatá amarelo-PORTUGUES-NA/matamatá branco-PORTUGUES-NA/matamatá róseo-PORTUGUES-NA/tibira-PORTUGUES-NA","LFB","name ok","","Eschweilera grandiflora","NATIVA","Endemica/Amazônia","BR-PA-BR-AP-BR-AM","Árvore","Floresta de Terra Firme","Terrícola"
"232","Lecythidaceae","Eschweilera nana Miers","Eschweilera nana (O.Berg) Miers",17966,"Lecythidaceae","Eschweilera nana (O.Berg) Miers",17966,"tucari do campo-PORTUGUES-NA","LFB","name ok","","Eschweilera nana","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado","BR-TO-BR-PI-BR-BA-BR-RO-BR-MT-BR-MS-BR-GO","Arbusto-Árvore","Cerrado (lato sensu)","Terrícola"
"233","Lecythidaceae","Eschweilera ovata Mart ex Miers","Eschweilera ovata (Cambess.) Mart. ex Miers",8554,"Lecythidaceae","Eschweilera ovata (Cambess.) Mart. ex Miers",8554,"biriba-PORTUGUES-NA/biriba-branca-PORTUGUES-NA/biriba-preta-PORTUGUES-NA/tauari-sinho-PORTUGUES-Maranhão","LFB","name ok","","Eschweilera ovata","NATIVA","Endemica/Amazônia-Endemica/Mata Atlântica","BR-RN-BR-PI-BR-CE-BR-MG-BR-ES-BR-SE-BR-PE-BR-PB-BR-MA-BR-BA-BR-AL-BR-PA-BR-AP-BR-MT","Árvore","Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"234","Rutaceae","Esenbeckia pumila Pohl","Esenbeckia pumila Pohl",611,"Rutaceae","Esenbeckia pumila Pohl",611,NA,"LFB","name ok","","Esenbeckia pumila","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado","BR-MG-BR-PI-BR-BA-BR-TO-BR-MT-BR-GO-BR-DF","Arbusto-Árvore","Campo Limpo-Cerrado (lato sensu)","Terrícola"
"235","Myrtaceae","Eugenia astringens Cambess.","Eugenia astringens Cambess.",25824,"Myrtaceae","Eugenia astringens Cambess.",25824,NA,"LFB","name ok","","Eugenia astringens","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-ES-BR-SC-BR-PR-BR-BA","Árvore","Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"236","Myrtaceae","Eugenia brejoensis Mazine","Eugenia brejoensis Mazine",111507,"Myrtaceae","Eugenia brejoensis Mazine",111507,NA,"LFB","name ok","","Eugenia brejoensis","NATIVA","Endemica/Mata Atlântica","BR-PB-BR-AL-BR-PE","Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"237","Myrtaceae","Eugenia candolleana DC.","Eugenia candolleana DC.",10364,"Myrtaceae","Eugenia candolleana DC.",10364,NA,"LFB","name ok","","Eugenia candolleana","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-SE-BR-PB-BR-AL-BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-PE-BR-BA","Arbusto-Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"238","Myrtaceae","Eugenia complicata O.Berg","Eugenia complicata O.Berg",31491,"Myrtaceae","Eugenia complicata O.Berg",31491,NA,"LFB","name ok","","Eugenia complicata","NATIVA","Endemica/Cerrado","BR-DF-BR-MG-BR-GO","Arbusto","Cerrado (lato sensu)","Terrícola"
"239","Myrtaceae","Eugenia dodonaeifolia Cambess.","Eugenia dodonaeifolia Cambess.",10386,"Myrtaceae","Eugenia dodonaeifolia Cambess.",10386,NA,"LFB","name ok","","Eugenia dodonaeifolia","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-PR","Árvore","Cerrado (lato sensu)-Floresta Estacional Semidecidual-Floresta Ombrófila Mista","Terrícola"
"240","Myrtaceae","Eugenia francavilleana O.Berg","Eugenia francavilleana O.Berg",10401,"Myrtaceae","Eugenia francavilleana O.Berg",10401,NA,"LFB","name ok","","Eugenia francavilleana","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-PB-BR-MT-BR-GO","Árvore","Cerrado (lato sensu)-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
